String Index	Text
of the Fox	of the Fox
of the Wolf	of the Wolf
of the Tiger	of the Tiger
of the Mammoth	of the Mammoth
of the Colosuss	of the Colossus
of the Leech	of the Leech
of the Locust	of the Locust
of the Bat	of the Bat
of the Vampire	of the Vampire
of Defiance	of Defiance
of Remedy	of Remedy
of Amelioration	of Amelioration
of Ice	of Ice
of Simplicity	of Simplicity
of Ease	of Ease
of the Mule	of the Mule
of Strength	of Strength
of Might	of Might
of the Ox	of the Ox
of the Giant	of the Giant
of the Titan	of the Titan
of Pacing	of Pacing
of Haste	of Haste
of Speed	of Speed
cap	Cap
skp	Skull Cap
hlm	Helm
fhl	Full Helm
ghm	Great Helm
crn	Crown
msk	Mask
qui	Quilted Armor
lea	Leather Armor
hla	Hard Leather Armor
stu	Studded Leather
rng	Ring Mail
scl	Scale Mail
chn	Chain Mail
brs	Breast Plate
spl	Splint Mail
plt	Plate Mail
fld	Field Plate
gth	Gothic Plate
ful	Full Plate Mail
aar	Ancient Armor
ltp	Light Plate
buc	Buckler
sml	Small Shield
lrg	Large Shield
kit	Kite Shield
tow	Tower Shield
gts	Gothic Shield
lgl	Leather Gloves
vgl	Heavy Gloves
mgl	Chain Gloves
tgl	Light Gauntlets
hgl	Gauntlets
lbt	Boots
vbt	Heavy Boots
mbt	Chain Boots
tbt	Light Plated Boots
hbt	Greaves
lbl	Sash
vbl	Light Belt
mbl	Belt
tbl	Heavy Belt
hbl	Plated Belt
bhm	Bone Helm
bsh	Bone Shield
spk	Spiked Shield
hax	Hand Axe
axe	Axe
2ax	Double Axe
mpi	Military Pick
wax	War Axe
lax	Large Axe
bax	Broad Axe
btx	Battle Axe
gax	Great Axe
gix	Giant Axe
wnd	Wand
ywn	Yew Wand
bwn	Bone Wand
gwn	Grim Wand
clb	Club
scp	Scepter
gsc	Grand Scepter
wsp	War Scepter
spc	Spiked Club
mac	Mace
mst	Morning Star
fla	Flail
whm	War Hammer
mau	Maul
gma	Great Maul
ssd	Short Sword
scm	Scimitar
sbr	Sabre
flc	Falchion
crs	Crystal Sword
bsd	Broad Sword
lsd	Long Sword
wsd	War Sword
2hs	Two-Handed Sword
clm	Claymore
gis	Giant Sword
bsw	Bastard Sword
flb	Flamberge
gsd	Great Sword
dgr	Dagger
dir	Dirk
kri	Kris
bld	Blade
tkf	Throwing Knife
tax	Throwing Axe
bkf	Balanced Knife
bal	Balanced Axe
jav	Javelin
pil	Pilum
ssp	Short Spear
glv	Glaive
tsp	Throwing Spear
spr	Spear
tri	Trident
brn	Brandistock
spt	Spetum
pik	Pike
bar	Bardiche
vou	Voulge
scy	Scythe
pax	Poleaxe
hal	Halberd
wsc	War Scythe
sst	Short Staff
lst	Long Staff
cst	Gnarled Staff
bst	Battle Staff
wst	War Staff
sbw	Short Bow
hbw	Hunter's Bow
lbw	Long Bow
cbw	Composite Bow
sbb	Short Battle Bow
lbb	Long Battle Bow
swb	Short War Bow
lwb	Long War Bow
lxb	Light Crossbow
mxb	Crossbow
hxb	Heavy Crossbow
rxb	Repeating Crossbow
xpk	Barbed Shield
xsh	Grim Shield
xh9	Grim Helm
zhb	War Belt
ztb	Battle Belt
zmb	Mesh Belt
zvb	Sharkskin Belt
zlb	Demonhide Sash
xhb	War Boots
xtb	Battle Boots
xmb	Mesh Boots
xvb	Sharkskin Boots
xlb	Demonhide Boots
xhg	War Gaunlets
xtg	Battle Gauntlets
xmg	Heavy Bracers
xvg	Sharkskin Gloves
xlg	Demonhide Gloves
xts	Ancient Shield
xow	Pavise
xit	Dragon Shield
xrg	Scutum
xml	Round Shield
xuc	Defender
xtp	Mage Plate
xar	Ornate Plate
xul	Chaos Armor
xth	Embossed Plate
xld	Sharktooth Armor
xlt	Templar Coat
xpl	Russet Armor
xrs	Cuirass
xhn	Mesh Armor
xcl	Tigulated Mail
xng	Linked Mail
xtu	Trellised Armor
xla	Demonhide Armor
xea	Serpentskin Armor
xui	Ghost Armor
xsk	Death Mask
xrn	Grand Crown
xhm	Winged helm
xhl	Basinet
xlm	Casque
xkp	Sallet
xap	War Hat
8rx	Chu-Ko-Nu
8hx	Ballista
8mx	Siege Crossbow
8lx	Arbalest
8lw	Gothic Bow
8sw	Rune Bow
8l8	Large Siege Bow
8s8	Short Siege Bow
8cb	Double Bow
8lb	Cedar Bow
8hb	Razor Bow
8sb	Edge Bow
8ws	Rune Staff
8bs	Gothic Staff
8cs	Cedar Staff
8ls	Quarterstaff
8ss	Jo Staff
9wc	Grim Scythe
9h9	Bec-de-Corbin
9pa	Partizan
9s8	Battle Scythe
9vo	Bill
9b7	Lochaber Axe
9p9	Lance
9st	Yari
9br	War Fork
9tr	Fuscina
9sr	War Spear
9ts	Harpoon
9gl	Spiculum
9s9	Simbilan
9pi	Great Pilum
9ja	War Javelin
9b8	Hurlbat
9bk	War Dart
9ta	Francisca
9tk	Battle Dart
9bl	Stilleto
9kr	Cinquedeas
9di	Rondel
9dg	Poignard
9gd	Executioner Sword
9fb	Zweihander
9gs	Tusk Sword
9cm	Dacian Falx
92h	Espandon
9wd	Ancient Sword
9ls	Rune Sword
9bs	Battle Sword
9cr	Dimensional Blade
9fc	Tulwar
9sb	Shamshir
9sm	Cutlass
9ss	Gladius
9gm	Martel de Fer
9m9	War Club
9wh	Battle Hammer
9fl	Knout
9mt	Jagged Star
9ma	Flanged Mace
9sp	Barbed Club
9ws	Divine Scepter
9qs	Holy Water Sprinkler
9sc	Rune Scepter
9cl	Cudgel
9gw	Grave Wand
9bw	Tomb Wand
9yw	Petrified Wand
9wn	Burnt Wand
9gi	Ancient Axe
9ga	Gothic Axe
9bt	Tabar
9ba	Bearded Axe
9la	Military Axe
9wa	Naga
9mp	Crowbill
92a	Twin Axe
9ax	Cleaver
9ha	Hatchet
9b9	Gothic Sword
gpl	Strangling Gas Potion
opl	Fulminating Potion
gpm	Choking Gas Potion
opm	Exploding Potion
gps	Rancid Gas Potion
ops	Oil Potion
gidbinn	Gidbinn
g33	The Gidbinn
d33	Decoy Gidbinn
leg	Wirt's Leg
Malus	Horadric Malus
hdm	Horadric Malus
hfh	Hell Forge Hammer
hst	Horadric Staff
msf	Shaft of the Horadric Staff
orifice	orifice
elx	Elixir
tbk	Tome of Town Portal
tsc	Scroll of Town Portal
ibk	Tome of Identify
isc	Scroll of Identify
RightClicktoUse	Right Click to Use
RightClicktoOpen	Right Click to Open
RightClicktoRead	Right Click to Read
InsertScrolls	Insert Scrolls
vps	Stamina Potion
yps	Antidote Potion
rvs	Rejuvenation Potion
rvl	Full Rejuvenation Potion
wms	Thawing Potion
amu	Amulet
vip	Top of the Horadric Staff
rin	Ring
gld	Gold
bks	Scroll of Inifuss
bkd	Key to the Cairn Stones
aqv	Arrows
tch	Torch
cqv	Bolts
Key	Key
key	Key
luv	The Black Tower Key
xyz	Right Click to permanently add 20 to Life\nPotion of Life
shrine	shrine
teleport pad	Teleport Pad
j34	A Jade Figurine
g34	The Golden Bird
bbb	Lam Esen's Tome
LamTome	Lam Esen's Tome
box	Horadric Cube
tr1	Horadric Scroll
mss	Mephisto's Soulstone
ass	Right Click to learn skill of your choice\nBook of Skill
ear	Ear
gcv	Chipped Amethyst
gfv	Flawed Amethyst
gsv	Amethyst
gzv	Flawless Amethyst
gpv	Perfect Amethyst
gcy	Chipped Topaz
gfy	Flawed Topaz
gsy	Topaz
gly	Flawless Topaz
gpy	Perfect Topaz
gcb	Chipped Sapphire
gfb	Flawed Sapphire
gsb	Sapphire
glb	Flawless Sapphire
gpb	Perfect Sapphire
gcg	Chipped Emerald
gfg	Flawed Emerald
glg	Flawless Emerald
gsg	Emerald
gpg	Perfect Emerald
gcr	Chipped Ruby
gfr	Flawed Ruby
gsr	Ruby
glr	Flawless Ruby
gpr	Perfect Ruby
gcw	Chipped Diamond
gfw	Flawed Diamond
gsw	Diamond
glw	Flawless Diamond
gpw	Perfect Diamond
hp1	Minor Healing Potion
hp2	Light Healing Potion
hp3	Healing Potion
hp4	Greater Healing Potion
hp5	Super Healing Potion
mp1	Minor Mana Potion
mp2	Light Mana Potion
mp3	Mana Potion
mp4	Greater Mana Potion
mp5	Super Mana Potion
hrb	Herb
skc	Chipped Skull
skf	Flawed Skull
sku	Skull
skl	Flawless Skull
skz	Perfect Skull
Beast	Beast
Eagle	Eagle
Raven	Raven
Viper	Viper
GhoulRI	Ghoul
Skull	Skull
Blood	Blood
Dread	Dread
Doom	Doom
Grim	Grim
Bone	Bone
Death	Death
Shadow	Shadow
Storm	Storm
Rune	Rune
PlagueRI	Plague
Stone	Stone
Wraith	Wraith
Spirit	Spirit
Demon	Demon
Cruel	Cruel
Empyrion	Empyrian
Bramble	Bramble
Pain	Pain
Loath	Loath
Glyph	Glyph
Imp	Imp
Fiend	Fiend
Hailstone	Hailstone
Gale	Gale
Dire	Dire
Soul	Soul
Brimstone	Brimstone
Corpse	Corpse
Carrion	Carrion
Holocaust	Armageddon
Havoc	Havoc
Bitter	Bitter
Entropy	Entropy
Chaos	Chaos
Order	Order
Rift	Rift
Corruption	Corruption
bite	Bite
scratch	Scratch
scalpel	Scalpel
fang	Fang
gutter	Gutter
thirst	Thirst
razor	Razor
scythe	Scythe
edge	Edge
saw	Saw
splitter	Splitter
cleaver	Cleaver
sever	Sever
sunder	Sunder
rend	Rend
mangler	Mangler
slayer	Slayer
reaver	Reaver
Spawn	Spawn
gnash	Gnash
star	Star
blow	Blow
smasher	Smasher
Bane	Bane
crusher	Crusher
breaker	Breaker
grinder	Grinder
crack	Crack
mallet	Mallet
knell	Knell
lance	Lance
spike	Spike
impaler	Impaler
skewer	Skewer
prod	Prod
scourge	Scourge
wand	Wand
wrack	Wrack
barb	Barb
needle	Needle
dart	Dart
bolt	Bolt
quarrel	Quarrel
fletch	Fletch
flight	Flight
nock	Nock
horn	Horn
stinger	Stinger
quill	Quill
goad	Goad
branch	Branch
spire	Spire
song	Song
call	Call
cry	Cry
spell	Spell
chant	Chant
weaver	Weaver
gnarl	Gnarl
visage	Visage
crest	Crest
circlet	Circlet
veil	Veil
hood	Hood
mask	Mask
brow	Brow
casque	Casque
visor	Visor
cowl	Cowl
hide	Hide
Pelt	Pelt
carapace	Carapace
coat	Coat
wrap	Wrap
suit	Suit
cloak	Cloak
shroud	Shroud
jack	Jack
mantle	Mantle
guard	Guard
badge	Badge
rock	Rock
aegis	Aegis
ward	Ward
tower	Tower
shield	Shield
wing	Wing
mark	Mark
emblem	Emblem
hand	Hand
fist	Fist
claw	Claw
clutches	Clutches
grip	Grip
grasp	Grasp
hold	Hold
touch	Touch
finger	Finger
knuckle	Knuckle
shank	Shank
spur	Spur
tread	Tread
stalker	Stalker
greave	Greaves
blazer	Blazer
nails	Nails
trample	Trample
Brogues	Brogues
track	Track
slippers	Slippers
clasp	Clasp
buckle	Buckle
harness	Harness
lock	Lock
fringe	Fringe
winding	Winding
chain	Chain
strap	Strap
lash	Lash
cord	Cord
knot	Knot
circle	Circle
loop	Loop
eye	Eye
turn	Turn
spiral	Spiral
coil	Coil
gyre	Gyre
band	Band
whorl	Whorl
talisman	Talisman
heart	Heart
noose	Noose
necklace	Necklace
collar	Collar
beads	Beads
torc	Torc
gorget	Gorget
scarab	Scarab
wood	Wood
brand	Brand
bludgeon	Bludgeon
cudgel	Cudgel
loom	Loom
harp	Harp
master	Master
barRI	Bar
hew	Hew
crook	Crook
mar	Mar
shell	Shell
stake	Stake
picket	Picket
pale	Pale
flange	Flange
Civerb's Vestments	Civerb's Vestments
Hsarus' Trim	Hsaru's Defense
Cleglaw's Brace	Cleglaw's Brace
Iratha's Finery	Iratha's Finery
Isenhart's Armory	Isenhart's Armory
Vidala's Rig	Vidala's Rig
Milabrega's Regalia	Milabrega's Regalia
Cathan's Traps	Cathan's Traps
Tancred's Battlegear	Tancred's Battlegear
Sigon's Complete Steel	Sigon's Complete Steel
Infernal Tools	Infernal Tools
Berserker's Garb	Berserker's Arsenal
Death's Disguise	Death's Disguise
Angelical Raiment	Angelic Raiment
Arctic Gear	Arctic Gear
Arcanna's Tricks	Arcanna's Tricks
Civerb's	Civerb's
Hsarus'	Hsaru's
Cleglaw's	Cleglaw's
Iratha's	Iratha's
Isenhart's	Isenhart's
Vidala's	Vidala's
Milabrega's	Milabrega's
Cathan's	Cathan's
Tancred's	Tancred's
Sigon's	Sigon's
Infernal	Infernal
Berserker's	Berserker's
Death's	Death's
Angelical	Angelic
Arctic	Arctic
Arcanna's	Arcanna's
Ward	Ward
Iron Heel	Iron Heel
Tooth	Tooth
Collar	Collar
Lightbrand	Lightbrand
Barb	Barb
Orb	Orb
Rule	Rule
Crowbill	Crowbill
Visor	Visor
Cranium	Cranium
Headgear	Headgear
Hand	Hand
Sickle	Sickle
Horn	Horn
Sign	Sign
Icon	Icon
Iron Fist	Iron Fist
Claw	Claw
Cuff	Cuff
Parry	Parry
Fetlock	Fetlock
Rod	Rod
Mesh	Mesh
Spine	Spine
Shelter	Shelter
Torch	Torch
Hauberk	Hauberk
Guard	Guard
Mantle	Mantle
Furs	Furs
Deathwand	Deathwand
CudgelSI3S	Cudgel
Iron Stay	Iron Stay
Pincers	Pincers
Coil	Coil
Case	Case
Ambush	Ambush
Diadem	Diadem
Visage	Visage
Hobnails	Hobnails
Gage	Gage
SignSI3S	Buckle
Hatchet	Hatchet
Touch	Touch
Halo	Halo
Binding	Binding
Head	Head
Horns	Horns
Snare	Snare
Robe	Robe
Sigil	Sigil
Weird	Weird
Sabot	Sabot
Wings	Wings
Mitts	Mitts
Flesh	Flesh
Cord	Cord
Seal	Seal
SkullSI5S	Skull
Wrap	Wrap
GuardSI6S	Guard
The Gnasher	The Gnasher
Deathspade	Deathspade
Bladebone	Bladebone
Mindrend	Skull Splitter
Rakescar	Rakescar
Fechmars Axe	Axe of Fechmar
Goreshovel	Goreshovel
The Chieftan	The Chieftain
Brainhew	Brainhew
The Humongous	Humongous
Iros Torch	Torch of Iro
Maelstromwrath	Maelstrom
Gravenspine	Gravenspine
Umes Lament	Ume's Lament
Felloak	Felloak
Knell Striker	Knell Striker
Rusthandle	Rusthandle
Stormeye	Stormeye
Stoutnail	Stoutnail
Crushflange	Crushflange
Bloodrise	Bloodrise
The Generals Tan Do Li Ga	The General's Tan Do Li Ga
Ironstone	Ironstone
Bonesob	Bonesnap
Steeldriver	Steeldriver
Rixots Keen	Rixot's Keen
Blood Crescent	Blood Crescent
Krintizs Skewer	Skewer of Krintiz
Gleamscythe	Gleamscythe
Azurewrath	Azurewrath
Griswolds Edge	Griswold's Edge
Hellplague	Hellplague
Culwens Point	Culwen's Point
Shadowfang	Shadowfang
Soulflay	Soulflay
Kinemils Awl	Kinemil's Awl
Blacktongue	Blacktongue
Ripsaw	Ripsaw
The Patriarch	The Patriarch
Gull	Gull
The Diggler	The Diggler
The Jade Tan Do	The Jade Tan Do
Irices Shard	Spectral Shard
The Dragon Chang	The Dragon Chang
Razortine	Razortine
Bloodthief	Bloodthief
Lance of Yaggai	Lance of Yaggai
The Tannr Gorerod	The Tannr Gorerod
Dimoaks Hew	Dimoak's Hew
Steelgoad	Steelgoad
Soul Harvest	Soul Harvest
The Battlebranch	The Battlebranch
Woestave	Woestave
The Grim Reaper	The Grim Reaper
Bane Ash	Bane Ash
Serpent Lord	Serpent Lord
Lazarus Spire	Spire of Lazarus
The Salamander	The Salamander
The Iron Jang Bong	The Iron Jang Bong
Pluckeye	Pluckeye
Witherstring	Witherstring
Rimeraven	Raven Claw
Piercerib	Rogue's Bow
Pullspite	Stormstrike
Wizendraw	Wizendraw
Hellclap	Hellclap
Blastbark	Blastbark
Leadcrow	Leadcrow
Ichorsting	Ichorsting
Hellcast	Hellcast
Doomspittle	Doomslinger
War Bonnet	Biggin's Bonnet
Tarnhelm	Tarnhelm
Coif of Glory	Coif of Glory
Duskdeep	Duskdeep
Wormskull	Wormskull
Howltusk	Howltusk
Undead Crown	Undead Crown
The Face of Horror	The Face of Horror
Greyform	Greyform
Blinkbats Form	Blinkbat's Form
The Centurion	The Centurion
Twitchthroe	Twitchthroe
Darkglow	Darkglow
Hawkmail	Hawkmail
Sparking Mail	Sparking Mail
Venomsward	Venom Ward
Iceblink	Iceblink
Boneflesh	Boneflesh
Rockfleece	Rockfleece
Rattlecage	Rattlecage
Goldskin	Goldskin
Victors Silk	Silks of the Victor
Heavenly Garb	Heavenly Garb
Pelta Lunata	Pelta Lunata
Umbral Disk	Umbral Disk
Stormguild	Stormguild
Wall of the Eyeless	Wall of the Eyeless
Swordback Hold	Swordback Hold
Steelclash	Steelclash
Bverrit Keep	Bverrit Keep
The Ward	The Ward
The Hand of Broc	The Hand of Broc
Bloodfist	Bloodfist
Chance Guards	Chance Guards
Magefist	Magefist
Frostburn	Frostburn
Hotspur	Hotspur
Gorefoot	Gorefoot
Treads of Cthon	Treads of Cthon
Goblin Toe	Goblin Toe
Tearhaunch	Tearhaunch
Lenyms Cord	Lenymo
Snakecord	Snakecord
Nightsmoke	Nightsmoke
Goldwrap	Goldwrap
Bladebuckle	Bladebuckle
Nokozan Relic	Nokozan Relic
The Eye of Etlich	The Eye of Etlich
The Mahim-Oak Curio	The Mahim-Oak Curio
Nagelring	Nagelring
Manald Heal	Manald Heal
Gorgethroat	Gorgethroat
Amulet of the Viper	Amulet of the Viper
Staff of Kings	Staff of Kings
